Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
102371015857502,Focus on Beverley Rural,David Patrick Nolan,≤100,1
264271103974310,Greenpower Renewable Solutions,These ads ran without a disclaimer,≤100,2
148617879290,Taikoo Place,These ads ran without a disclaimer,≤100,5
1500042670220867,Women's Budget Group,These ads ran without a disclaimer,≤100,1
994977213848354,Sarx,These ads ran without a disclaimer,≤100,2
608650595820049,The Conqueror Challenges,These ads ran without a disclaimer,≤100,1
100286649590620,Home N.i.p and Tuck with Emma,These ads ran without a disclaimer,≤100,1
108807695846538,PressReader,These ads ran without a disclaimer,≤100,1
103475674756859,Yuglet,These ads ran without a disclaimer,≤100,1
110133689018711,Prostate Cancer Research,Prostate Cancer Research,≤100,1
101076452096123,OWLs of Burscough,OWLs of Burscough,≤100,1
39195572726,Republic,These ads ran without a disclaimer,≤100,9
220513170893,Ripple Effect,These ads ran without a disclaimer,≤100,1
525863951140820,Nick Dolding,These ads ran without a disclaimer,≤100,1
107339918491525,The Institute for Jewish Policy Research,These ads ran without a disclaimer,≤100,2
113774459487,Seedrs,These ads ran without a disclaimer,≤100,1
626905894035259,Mr. Afterparty,Mr. Afterparty,≤100,3
258263369410922,Jack Proud and the Collingwood Labour Team,Tynemouth Constituency Labour Party,≤100,1
114265431631880,old___persia,These ads ran without a disclaimer,≤100,2
107815278950023,Be Answered,These ads ran without a disclaimer,≤100,4
107688978949088,the_adhd_midwife,These ads ran without a disclaimer,≤100,1
144109164880,YMCA Exeter,These ads ran without a disclaimer,≤100,1
481617298516624,Quality Meat Scotland (QMS),These ads ran without a disclaimer,≤100,1
16160212611,The Royal Air Force Museum London,These ads ran without a disclaimer,≤100,1
107756288345454,Brown Girl Art,These ads ran without a disclaimer,≤100,1
107878015445075,Depression in a Box,These ads ran without a disclaimer,≤100,1
514212165305248,Leigh Day,These ads ran without a disclaimer,≤100,2
109856661592581,Ecolectrics Solar & EV Charger Installers,These ads ran without a disclaimer,≤100,2
209889905876072,Vocational Skills Solutions,These ads ran without a disclaimer,≤100,7
118979347803090,fernandocorradipsi,These ads ran without a disclaimer,≤100,1
327118287384388,The Institution of Engineering and Technology (IET),These ads ran without a disclaimer,≤100,4
1627824890767708,Violet Elizabeth,These ads ran without a disclaimer,≤100,1
120519477967734,Inspired by Iceland,These ads ran without a disclaimer,≤100,1
127031794038958,Blue Marine Foundation,These ads ran without a disclaimer,≤100,15
111113319554982,Better News,These ads ran without a disclaimer,≤100,1
127894544755,s1jobs.com,These ads ran without a disclaimer,≤100,1
100147796345764,Frodsham Conservatives,These ads ran without a disclaimer,≤100,1
104150758956876,Go Green Training Academy,These ads ran without a disclaimer,≤100,2
689699847895243,Umut Dental Clinic Antalya,These ads ran without a disclaimer,≤100,1
377566846308851,Andrew Beatty,These ads ran without a disclaimer,≤100,1
108358524677345,畫啦啦少兒美術,These ads ran without a disclaimer,≤100,1
132927043448014,Engender (Scotland),These ads ran without a disclaimer,≤100,1
152879306925,Middle East Monitor,These ads ran without a disclaimer,≤100,1
102863021584427,Colin McGrath SDLP,Colin Paul Mc Grath,≤100,1
101189579441796,Cllr. Ann Hodgkiss,Cllr. Ann Hodgkiss,≤100,1
192558067988237,Bournemouth East Conservatives,Bournemouth East Conservatives,≤100,1
112774080139591,Joint Forum of CCs in West Lothian,Donald Stavert,≤100,1
104896702019755,_blondcontemp,These ads ran without a disclaimer,≤100,1
101226842275159,blossom.to.life,These ads ran without a disclaimer,≤100,1
201087977140052,Councillor Saddak Miah for Garretts Green,Councillor Saddak Miah,≤100,1
101231998395850,Far Out With Faust,These ads ran without a disclaimer,≤100,1
741880229535624,Help an Animal In Need,These ads ran without a disclaimer,≤100,7
807887052943230,Nunthorpe Matters with Cllr Mieka Smiles,These ads ran without a disclaimer,≤100,1
1391083444519781,The Wine Tasting Shop,These ads ran without a disclaimer,≤100,1
156493384379483,Peekaboo Vintage Marketplace,These ads ran without a disclaimer,≤100,2
103134909350606,Blue Marble Education,These ads ran without a disclaimer,≤100,2
109336355464841,Green Bliss Eco-Cleaning,These ads ran without a disclaimer,≤100,2
100973989382631,Vote Gio Loperfido,Giovanni loperfido,≤100,1
112116451847687,bronaghnicaoidhcomedy,These ads ran without a disclaimer,≤100,1
102893245784124,McDonald's Ashgrove Road West,These ads ran without a disclaimer,≤100,1
109659992514813,Broxbourne Conservatives,Tony Siracusa,≤100,1
1932023883785949,Mr Charger,These ads ran without a disclaimer,≤100,1
101000229267293,Niall Murphy,Niall Murphy,≤100,1
126016777085897,ChatBot+ for Chatgpt,These ads ran without a disclaimer,≤100,6
621427447913172,Laura Devlin SDLP,Laura Devlin SDLP,≤100,1
1030151093693780,Adorando ELE,These ads ran without a disclaimer,≤100,1
103345284848810,bpachampong,These ads ran without a disclaimer,≤100,1
113093568391141,Dreame C,These ads ran without a disclaimer,≤100,1
106613205120160,EARZZ,These ads ran without a disclaimer,≤100,1
103075499294342,Coefficiey,These ads ran without a disclaimer,≤100,4
1153143508206708,Dielle Charon - Business Coach,These ads ran without a disclaimer,≤100,1
145564805496033,Islington Council,These ads ran without a disclaimer,≤100,1
464714760987922,Universal Eco homes,These ads ran without a disclaimer,≤100,1
101134691707170,Fight The Lies,These ads ran without a disclaimer,≤100,1
154886413017320,Jonathan Quin,Jonathan Andrew Quin,≤100,1
277687967407235,Honour Thy Woman Group,These ads ran without a disclaimer,≤100,1
212441502271708,Councillor Cadogan Enright,Cadogan Enright,≤100,1
113907768164262,ceo_flawless_authentic,These ads ran without a disclaimer,≤100,1
110128761765025,OBKI,These ads ran without a disclaimer,≤100,1
2093362100912067,Retro Party Experience,These ads ran without a disclaimer,≤100,1
101064776613325,Charles Tyrwhitt,These ads ran without a disclaimer,≤100,2
100854857993559,British Media Company,These ads ran without a disclaimer,≤100,1
506643986029813,Peace Research Institute Oslo (PRIO),These ads ran without a disclaimer,≤100,1
101292718647507,Mama Zee,These ads ran without a disclaimer,≤100,1
1130776040380921,"Be Ready, Whenever You're Ready",These ads ran without a disclaimer,≤100,3
1299961593471658,De Parys Liberal Democrats,Bedford Liberal Democrats,≤100,1
103683434825169,Entretenimiento,These ads ran without a disclaimer,≤100,1
315997401807476,Yahad - In Unum,These ads ran without a disclaimer,≤100,1
109369295435867,hra_international,These ads ran without a disclaimer,≤100,2
102378981346448,Stone Conservatives,Stone Conservatives,≤100,1
115977404739223,Open Britain: Portrait of a Diverse Nation,These ads ran without a disclaimer,≤100,1
105986175239619,Sea Creature Love,These ads ran without a disclaimer,≤100,23
117730241223605,"Beverley Rural Ward: Madeleine Horton, Richard Royal and Richard Warren",Richard Warren,≤100,3
108595368609625,Southchurch Confelicity,These ads ran without a disclaimer,≤100,1
1828525954048136,Kevin Murray Associates,These ads ran without a disclaimer,≤100,1
112219045135157,Seb Russell-Smith - Labour and Cooperative Candidate for Mountsorrel Ward,SEBASTIAN INGRAM RUSSELL-SMITH,≤100,1
68894269669,North Warwickshire Borough Council,These ads ran without a disclaimer,≤100,1
106749198671627,Marrium shah,These ads ran without a disclaimer,≤100,1
123429130651942,greenfitnesshub,These ads ran without a disclaimer,≤100,1
100451933698060,AdVenture Communist,These ads ran without a disclaimer,≤100,2
403100707130493,Amanda Grehan Alliance Councillor for Lisburn South,Amanda Maureen Grehan,≤100,1
105363439177647,structural_glass,These ads ran without a disclaimer,≤100,1
115385483351154,Books By Bernard K Mensah,These ads ran without a disclaimer,≤100,1
112323188512544,Stop The Stink 2.0,These ads ran without a disclaimer,≤100,1
314339992016892,Cllr Paul Harvey,Cllr Paul Harvey,≤100,1
268695003201472,Raconteur,These ads ran without a disclaimer,≤100,1
101562699358103,Bright Universe,These ads ran without a disclaimer,≤100,1
210369719561642,Aethon Books,These ads ran without a disclaimer,≤100,1
107460975630311,agriads.co.uk,These ads ran without a disclaimer,≤100,1
127824130594191,Palestine Solidarity Campaign UK,These ads ran without a disclaimer,≤100,1
165419234746,Full Fact,Full Fact,≤100,1
110861655604080,Friends of the Earth,These ads ran without a disclaimer,≤100,1
356239545000760,Cllr Jane Ashworth,Jane Ashworth,≤100,1
1272218199508841,The Motherhood Group,These ads ran without a disclaimer,≤100,1
720677101365875,Junction 2,These ads ran without a disclaimer,≤100,1
100138466251065,Obert Mundex Ncube,These ads ran without a disclaimer,≤100,1
854021244665394,Norra Timber,These ads ran without a disclaimer,≤100,1
208411345454,Manchester City,These ads ran without a disclaimer,≤100,1
166570470142601,Sarah Raven,These ads ran without a disclaimer,≤100,1
209007655822452,Simone Heng,These ads ran without a disclaimer,≤100,1
101448738088685,Menopause Experts Group,These ads ran without a disclaimer,≤100,1
116122398019310,Ali Hussain,These ads ran without a disclaimer,≤100,2
104915219649451,Birmingham Pride,These ads ran without a disclaimer,≤100,4
110537975016363,Leanne at Hays Travel,These ads ran without a disclaimer,≤100,1
183608415000255,Sikh Research Institute,These ads ran without a disclaimer,≤100,1
377437046119,Domus,These ads ran without a disclaimer,≤100,1
111983195211048,edouard_gouin,These ads ran without a disclaimer,≤100,1
104692435096179,Hotel Villa Pamphili Roma,These ads ran without a disclaimer,≤100,2
130092056657287,naori.space,These ads ran without a disclaimer,≤100,1
611216855590626,Vallourec,These ads ran without a disclaimer,≤100,3
350940111667731,RCL Band,These ads ran without a disclaimer,≤100,1
757440877654306,History Hit,These ads ran without a disclaimer,≤100,1
101629894640758,Brainz Magazine,These ads ran without a disclaimer,≤100,1
106874985392442,adiyahcollective,These ads ran without a disclaimer,≤100,3
842141949184048,Elmet and Rothwell Green Party,Keith Edward Hale,≤100,2
136845266349329,Impact Hub King's Cross,These ads ran without a disclaimer,≤100,1
105615600789093,Al Saralis Art,These ads ran without a disclaimer,≤100,1
180457675408541,The Sign Co,These ads ran without a disclaimer,≤100,1
102533382697921,"Catherine Hunter, Labour Party and Co Operative candidate, St Anne's Ward",Sunderland Labour,≤100,1
230265917142239,WildFish,These ads ran without a disclaimer,≤100,8
441840745920725,Global Rahmah Foundation,These ads ran without a disclaimer,≤100,5
496550443802139,Stop Food Waste Day,These ads ran without a disclaimer,≤100,4
143972975615978,Claude Toussaint,These ads ran without a disclaimer,≤100,1
2169351726630738,Refill HQ,City to Sea,≤100,2
102616045362270,Teens and Friends United - Nature Conservation Organisation,These ads ran without a disclaimer,≤100,1
107414098636317,Harrow on the Hill News,Harrow Labour Party,≤100,1
113809921692988,"Conservatives Whalley Range, Manchester",These ads ran without a disclaimer,≤100,1
1603271509994823,Nordic Surrogacy,These ads ran without a disclaimer,≤100,1
385116835531,"Trans Info - transport, trucking & logistics news",These ads ran without a disclaimer,≤100,1
221394487887032,DK Books,These ads ran without a disclaimer,≤100,1
416010995425637,Cllr Will Dawson - Offerton Lib Dems,Cllr Will Dawson - Offerton Lib Dems,≤100,1
103539845593589,News of Politics,News of Politics,≤100,2
202696643116099,arebyte,These ads ran without a disclaimer,≤100,1
110874001681872,Athena Sport,These ads ran without a disclaimer,≤100,1
100689636310150,Waokeem-EU,These ads ran without a disclaimer,≤100,5
109446231895739,Love Your Space,These ads ran without a disclaimer,≤100,2
106372491680951,Beaseat-4,These ads ran without a disclaimer,≤100,2
1064129116983673,The Edinburgh Boiler Company,These ads ran without a disclaimer,≤100,1
107274939320795,Portsmouth City Council,These ads ran without a disclaimer,≤100,1
848352765192315,Tower Hamlets Council,These ads ran without a disclaimer,≤100,1
239890813111665,Al Mustafa Trust International - ATI,These ads ran without a disclaimer,≤100,1
730238507162118,Cryptonary,These ads ran without a disclaimer,≤100,1
213442422026498,Bury Times,These ads ran without a disclaimer,≤100,2
1887678438164872,Den Of Weird,These ads ran without a disclaimer,≤100,1
110921361946386,cleanhub.io,These ads ran without a disclaimer,≤100,1
107392108770132,Daily Countdown,These ads ran without a disclaimer,≤100,2
109487225398587,Councillor Marina Sharma,Marina Sharma,≤100,3
321220851314542,London School of Childcare Studies,These ads ran without a disclaimer,≤100,1
108947298309629,Dreamsbirds.us,These ads ran without a disclaimer,≤100,7
1076803419028875,Ban Driven Grouse Shooting,These ads ran without a disclaimer,≤100,2
100415829571169,luthelounge,These ads ran without a disclaimer,≤100,1
281189845258593,Wigan Constituency Labour Party,Wigan Constituency Labour Party,≤100,1
107270531121882,Maltby and Hellaby Councillors,Adam James Tinsley,≤100,1
110807438602372,Steno Research,These ads ran without a disclaimer,≤100,2
102444125258868,Cllr Bradley Mitchell & Jack Robinson - Highfield,Bradley Curtis Mitchell,≤100,1
404248813096096,Curzon Film,These ads ran without a disclaimer,≤100,2
120148367676050,ponchynews,These ads ran without a disclaimer,≤100,1
109994398068649,BenCooley,These ads ran without a disclaimer,≤100,1
103187115492257,Wellbeing Strategist Kasia R,These ads ran without a disclaimer,≤100,1
146822255731958,Fast Travel Games,These ads ran without a disclaimer,≤100,1
677084555682846,Everest INN Perth,These ads ran without a disclaimer,≤100,1
100511368623981,Spaghetti Comics,These ads ran without a disclaimer,≤100,1
106656618640678,Jobs for Ukraine II Робота для України,These ads ran without a disclaimer,≤100,1
134571176638205,One Tree Planted,These ads ran without a disclaimer,≤100,9
333541433377510,Plastico.com,These ads ran without a disclaimer,≤100,1
101388509327100,Extra famous,These ads ran without a disclaimer,≤100,20
101230864772144,Corporate Side Hustlers Club,These ads ran without a disclaimer,≤100,1
116530734686043,zamana.therapy,These ads ran without a disclaimer,≤100,1
1802248836771260,Weird Little Tales,These ads ran without a disclaimer,≤100,5
1760604717396356,jacob richards,These ads ran without a disclaimer,≤100,1
