Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
388654644900925,ISC3 - International Sustainable Chemistry Collaborative Centre,These ads ran without a disclaimer,6155,4
101220519492,Good News from Finland,These ads ran without a disclaimer,6155,7
366218547263232,Algorand Foundation,These ads ran without a disclaimer,6151,3
100318895377818,Mulyadi geming,These ads ran without a disclaimer,6149,2
112457181509779,ganjar_pranow0,These ads ran without a disclaimer,6146,1
269293440637379,Teluk Samawi,These ads ran without a disclaimer,6121,2
103026961430799,dcufkui,These ads ran without a disclaimer,6103,1
103493765884807,Mypresident.id,These ads ran without a disclaimer,6101,1
111988368490843,Mikazuki Arion,These ads ran without a disclaimer,6100,1
326000707738200,Fawzy Mohammed Abu Zeid,These ads ran without a disclaimer,6097,1
1202470519866358,Emir OLShop,These ads ran without a disclaimer,6090,2
580366902450797,Pratilipi Urdu,These ads ran without a disclaimer,6090,20
100393148506120,teman_sepaham,These ads ran without a disclaimer,6073,2
112528761497171,Komisi.co,These ads ran without a disclaimer,6065,1
109029707179317,Alidushop.com,These ads ran without a disclaimer,6060,2
109656754633288,NicoAs,These ads ran without a disclaimer,6060,1
562130064195509,KNPI.ID,These ads ran without a disclaimer,6053,1
817941098311857,Muhidi,These ads ran without a disclaimer,6044,1
104685352466320,dil.duskunleri_,These ads ran without a disclaimer,6036,1
2183115325299962,Tanah Kavling Sumsel,These ads ran without a disclaimer,6033,1
108214338759889,Eastasouth Institute,These ads ran without a disclaimer,6024,1
1795005467181262,Dude with Sjogrens,These ads ran without a disclaimer,6016,1
2572166726130246,Miracles in America with David E. Taylor,These ads ran without a disclaimer,6016,2
601235866602584,Reformed Perspective,These ads ran without a disclaimer,6016,10
106491761879902,CryptoUpdate.io,These ads ran without a disclaimer,6016,1
116679401363112,Kelce Jam,These ads ran without a disclaimer,6016,2
101892745422444,Compare Return,These ads ran without a disclaimer,6016,1
1781699575453145,AA. Arquitectos,These ads ran without a disclaimer,5993,4
581961658564804,Learn Chinese,These ads ran without a disclaimer,5953,5
102467574792608,prokopim_kotabandarlampung,These ads ran without a disclaimer,5952,1
109876200816276,Prom store,These ads ran without a disclaimer,5934,21
101454018087742,Rachmat Gobel,These ads ran without a disclaimer,5933,1
1708715299342525,Universal Peace Federation of Indonesia,These ads ran without a disclaimer,5928,1
101419042131708,Renaldo Tuwongkesong • Talaud,These ads ran without a disclaimer,5918,2
103848784884955,Mata Pemilih,Zulkarnaim Zulkarnaim,5909,1
102627065348127,The Aid Files,These ads ran without a disclaimer,5907,4
969860896502761,IISLA Ventures,These ads ran without a disclaimer,5907,1
103789762224168,Xender emmanuel the  Internet Analyst,These ads ran without a disclaimer,5881,1
1056912367699236,Партия Роста,These ads ran without a disclaimer,5879,1
533216930352436,Offshore Technology Conference Asia - OTC Asia,These ads ran without a disclaimer,5870,1
108328360843089,Researcher.life,These ads ran without a disclaimer,5864,3
100783459405207,Carlos Lima,These ads ran without a disclaimer,5862,1
116957226753968,MediaSulteng.com,These ads ran without a disclaimer,5855,2
106616311729646,"Andi Abdullah Rahim, ST",These ads ran without a disclaimer,5854,1
429957570419097,Professor Israel,These ads ran without a disclaimer,5833,1
332011068214,Rosalux-Europa,These ads ran without a disclaimer,5831,1
378796415568701,Skyeng: онлайн-школа английского языка,These ads ran without a disclaimer,5831,1
192118310821842,Madu Viral Hermofit,These ads ran without a disclaimer,5831,1
196230137801050,Spectee,These ads ran without a disclaimer,5826,2
103164574922055,IIBF JOGJA,These ads ran without a disclaimer,5815,3
1864534287159940,NexTekno,These ads ran without a disclaimer,5813,17
250641178765174,Zandi Cholid DPP BMI,These ads ran without a disclaimer,5809,1
102654591906771,IJO ROYO,These ads ran without a disclaimer,5808,2
114039113844285,eyemondo,These ads ran without a disclaimer,5799,2
106133900948056,Grand Village Sepatan,These ads ran without a disclaimer,5796,1
104912391301411,Papua Unggul,These ads ran without a disclaimer,5792,1
102225108297583,Patriot Indonesia.id,These ads ran without a disclaimer,5744,1
475624556109012,PKS ACEH BESAR,These ads ran without a disclaimer,5743,1
108264680955257,Caption Remaja,These ads ran without a disclaimer,5742,1
939225779799543,TuguMalang ID,Muhammad Sanusi,5735,1
113557894962573,Partai Solidaritas Indonesia - DPD Kota Makassar,These ads ran without a disclaimer,5733,1
1415624042005645,Cycliq,These ads ran without a disclaimer,5728,3
831304670221434,僑務委員會 OCAC,These ads ran without a disclaimer,5726,1
105280684938489,KnowledgeVerse,These ads ran without a disclaimer,5723,3
121307931254043,Econlib,These ads ran without a disclaimer,5723,8
107293227830375,May truth with us,These ads ran without a disclaimer,5723,1
825098170937841,Invest Islands,These ads ran without a disclaimer,5717,1
106548238763684,KADIN KOTA SOLOK,These ads ran without a disclaimer,5706,1
103662082500721,carirumah88.com,These ads ran without a disclaimer,5683,1
108775135043004,Mitra PT Perorangan,These ads ran without a disclaimer,5683,1
1853323038246044,Constantine Chesire,These ads ran without a disclaimer,5669,2
102013078553045,bukubisnis.id,These ads ran without a disclaimer,5653,3
106603951574084,Boomerang Loop Au,These ads ran without a disclaimer,5631,1
100415278971560,Beli Pick Up Dengan KUR Bank Nagari,These ads ran without a disclaimer,5597,1
1941848996065650,We Roam Poland,These ads ran without a disclaimer,5583,1
106808278520065,Dy_K18_2,These ads ran without a disclaimer,5576,1
115436503915504,Instagram User 9435248567,These ads ran without a disclaimer,5576,4
380130412330537,Artist Saldivar del Pino,These ads ran without a disclaimer,5576,4
106855494831052,玛丽亚·纳德纳德,These ads ran without a disclaimer,5576,1
106459955113225,GoShine,These ads ran without a disclaimer,5576,1
109707204136954,Santosh Karande,These ads ran without a disclaimer,5576,1
107014555192859,Mark Jaunt - Photography,These ads ran without a disclaimer,5576,2
863132847189517,Гражданство ЕС - Aristipp,These ads ran without a disclaimer,5576,1
1255315181198675,المجمع الأعلى للتصوف في العراق,These ads ran without a disclaimer,5576,1
104665405539270,attiyahzayn,These ads ran without a disclaimer,5552,1
105771874664782,Sara Neyrhiza,These ads ran without a disclaimer,5536,1
106037038742792,7LuX NFT,These ads ran without a disclaimer,5521,2
110074622072959,Reglow Your Beauty,These ads ran without a disclaimer,5521,1
101592691724744,eri_sumantri_30,These ads ran without a disclaimer,5514,1
104459911856869,Info silampari,These ads ran without a disclaimer,5511,1
104072381273075,Mubalam TV,These ads ran without a disclaimer,5510,2
331142477713670,Sahabat MHI,These ads ran without a disclaimer,5509,1
336620687262,International Committee of the Red Cross,These ads ran without a disclaimer,5507,5
2065969133658798,InFo UpDate,These ads ran without a disclaimer,5505,1
2044789015831865,Suharman Sandrang,These ads ran without a disclaimer,5487,1
342074396877,IRRI,These ads ran without a disclaimer,5485,1
106479961797746,I Made Widharma,These ads ran without a disclaimer,5473,1
406851492858134,PKS Kab Berau,These ads ran without a disclaimer,5459,3
742555419187146,World Water Congress,These ads ran without a disclaimer,5457,2
104070462317896,paserfoundation,These ads ran without a disclaimer,5450,1
109928183812028,Desa Adat Bali,These ads ran without a disclaimer,5445,1
122659887411834,Taufik Bilfaqih,These ads ran without a disclaimer,5443,1
368602303292153,Falun Info România,These ads ran without a disclaimer,5441,8
104051645572540,Hunian Mudah,These ads ran without a disclaimer,5432,1
25035867040,Eastern Washington University,These ads ran without a disclaimer,5429,2
107073154130924,Top ten funniest,These ads ran without a disclaimer,5429,1
108216198241949,Dr-ea-me DN1,These ads ran without a disclaimer,5429,7
180028025368817,Cisco CSR,These ads ran without a disclaimer,5428,1
108783691045902,Rant World,These ads ran without a disclaimer,5425,3
390733061094464,Kementerian Koperasi dan UKM,These ads ran without a disclaimer,5422,1
103713001580656,Психолог Анастасия Габец,These ads ran without a disclaimer,5414,2
102768798484272,vimanewsofficial,These ads ran without a disclaimer,5394,2
108994300960993,Trilogi TV,These ads ran without a disclaimer,5391,1
101961238331249,Pembaharuan Papua,These ads ran without a disclaimer,5389,1
1542191152675401,The Lady Imam aka amina wadud,These ads ran without a disclaimer,5388,1
104385795803903,androy_ar,These ads ran without a disclaimer,5368,1
104025434823785,A Line Box Makanan Enak Sehat Palembang,These ads ran without a disclaimer,5358,1
101407212932431,Dr Anisur Rahman Anis,These ads ran without a disclaimer,5353,1
109008890834785,KitchTool,These ads ran without a disclaimer,5353,1
106839664110638,Info Persib,These ads ran without a disclaimer,5349,1
1262156320556186,ARTMO,These ads ran without a disclaimer,5345,1
111014922285371,Transparency International,These ads ran without a disclaimer,5345,1
428273057309084,Cantik Muslimah,These ads ran without a disclaimer,5336,1
279429222161424,Grover Pte Ltd,These ads ran without a disclaimer,5320,1
107053969330621,Message of Monday,These ads ran without a disclaimer,5319,3
301576397337245,Refry Selebgram Sampit,These ads ran without a disclaimer,5315,1
109576015326533,Pupuk Organik Ajaib,These ads ran without a disclaimer,5312,1
159389414140359,Colorado State University Global,These ads ran without a disclaimer,5292,5
106059918710634,Disewakan Ruko 2 Lt Jl.Jambore Raya Cibubur Jakarta Timur,These ads ran without a disclaimer,5292,1
111005294020646,I love Bontang,These ads ran without a disclaimer,5284,1
102481932371190,All Translator Pro for Android,These ads ran without a disclaimer,5283,1
109435827644411,Pixelcut,These ads ran without a disclaimer,5283,16
609872189518184,Joe Von Fernandez,These ads ran without a disclaimer,5283,1
106528855197213,Yes Please,These ads ran without a disclaimer,5282,4
1452855008355425,Partai Perindo Kota Malang,These ads ran without a disclaimer,5265,1
105078311201798,Yaksindo - Yayasan Kelola Sampah Indonesia,These ads ran without a disclaimer,5264,2
1942252792557642,Rere Gaming,These ads ran without a disclaimer,5257,1
107954417437947,Badboy Racing Management,These ads ran without a disclaimer,5251,1
107352804352996,Komunikadotco,These ads ran without a disclaimer,5250,1
195890640463420,台灣永續能源研究基金會 Taiwan Institute for Sustainable Energy (TAISE),These ads ran without a disclaimer,5249,2
101901905061032,𝑷𝑼𝑩𝑮 𝑴𝒐𝒃𝒊𝒍𝒆 𝑹𝒆𝒔𝒊𝒔𝒕𝒂𝒏𝒄𝒆,These ads ran without a disclaimer,5243,1
321240538213398,Kurkom,These ads ran without a disclaimer,5242,1
158683991465603,Anidar Wisata Persada,These ads ran without a disclaimer,5238,1
1678013235823698,Komunitas Kibar Indonesia,These ads ran without a disclaimer,5234,2
111892958514648,erick_victory,These ads ran without a disclaimer,5228,1
112751118359572,Adhyaksa Dault,These ads ran without a disclaimer,5214,2
104391998964275,sky_perwira,These ads ran without a disclaimer,5198,2
1394686977512346,Frankey & Sandrino,These ads ran without a disclaimer,5183,2
101065188814574,lightninginnovation,These ads ran without a disclaimer,5179,1
2099504500299182,Warung Bunda - Kanse Bunda,These ads ran without a disclaimer,5174,1
112477620592522,ari.m.s_,These ads ran without a disclaimer,5172,1
101926795090313,Berita Sulawesi Utara,These ads ran without a disclaimer,5166,1
104397305143528,Neko Maru Design Ads สาขา 7,These ads ran without a disclaimer,5164,1
342526129176907,World Maritime University - headquarters,These ads ran without a disclaimer,5138,2
285603275243670,Pustaka Makmun Rasyid,These ads ran without a disclaimer,5137,1
1459044004350649,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",These ads ran without a disclaimer,5136,2
481442475370677,World Internet Conference,These ads ran without a disclaimer,5136,6
109978918442761,RASJ 小説瘋狂看,These ads ran without a disclaimer,5136,1
104918745707319,Xinghong 08,These ads ran without a disclaimer,5136,4
104229641922663,Joyread-Massive Amazing,These ads ran without a disclaimer,5136,2
205004826813589,Бизнес-обучение в США / #maliktrip,These ads ran without a disclaimer,5122,4
223967761409739,GUARDIAN 0354 KEDIRI,These ads ran without a disclaimer,5109,1
113509940561306,Ramayan Research Council,These ads ran without a disclaimer,5107,1
113951211580236,Khazzanah Tours & Travel,These ads ran without a disclaimer,5107,2
104151575032109,Raja Murah Accesories Hp,These ads ran without a disclaimer,5100,1
173778127626185,Vpr gaming,These ads ran without a disclaimer,5098,2
191204394810787,Dewi Asmara,These ads ran without a disclaimer,5082,1
104989634225476,Daimler Commercial Vehicles Indonesia,These ads ran without a disclaimer,5074,1
108007981792514,Nur Makhasin,These ads ran without a disclaimer,5072,2
902824969911347,スマートエネルギーWeek / World Smart Energy Week,These ads ran without a disclaimer,5070,2
101962992696242,asforketumhdci,These ads ran without a disclaimer,5069,1
117088149757452,senatorhasanbasri,These ads ran without a disclaimer,5044,1
110718087102248,info.jakartabarat,These ads ran without a disclaimer,5040,1
107746120912269,VirtualRunners,These ads ran without a disclaimer,5021,8
1988440734751088,Yamaha RiauKepri,These ads ran without a disclaimer,5019,1
