Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
103113119155897,Libin Theatre Medical,These ads ran without a disclaimer,150,1
100214878123012,Upsol Technologies,These ads ran without a disclaimer,150,1
135799599823455,Arboricultural Association,These ads ran without a disclaimer,150,2
200328243080,Friedrich Naumann Foundation for Freedom South Asia,These ads ran without a disclaimer,150,2
533867773659724,Apna channel,These ads ran without a disclaimer,150,1
109104725183710,CBC Ward 3 PTI,These ads ran without a disclaimer,149,2
107440011814981,RJ MarkC,These ads ran without a disclaimer,149,1
101363632600073,Trashy Sisters,These ads ran without a disclaimer,149,1
106073598256376,MQ's Advertising Agency,These ads ran without a disclaimer,148,2
111334584947895,siParadigm Diagnostic Informatics,These ads ran without a disclaimer,147,1
103420499063138,Muhammad Ejaz Awan JI dik,These ads ran without a disclaimer,146,3
104901348789748,Bayraktar KG Group,These ads ran without a disclaimer,146,1
107164211110528,Students parents federation of pakistan,These ads ran without a disclaimer,145,1
107790855378902,Kaytee Thrun LLC,These ads ran without a disclaimer,145,1
1497502300316673,Jeff Mosil - Negocios De Elite,These ads ran without a disclaimer,145,2
102300572707607,mochi.bagh,These ads ran without a disclaimer,145,1
102758292616946,Reality News,These ads ran without a disclaimer,144,2
101141452307635,Azamawan vlogs,These ads ran without a disclaimer,144,2
105646142498365,3Sra سچ,These ads ran without a disclaimer,143,1
110483143839893,Ahmed Abbasi,These ads ran without a disclaimer,143,1
1589387337956764,Faisal Ansari,These ads ran without a disclaimer,142,1
101228658275135,fassker.cover,These ads ran without a disclaimer,142,1
108256478724695,online visa,These ads ran without a disclaimer,142,1
107450922083275,Abubakar Asif-ISF,These ads ran without a disclaimer,142,1
256931834473907,Dr Qadir Magsi - Official,These ads ran without a disclaimer,141,1
101557952802019,Hussain Marketers,These ads ran without a disclaimer,141,1
101275812723705,Empire,These ads ran without a disclaimer,140,1
109862434091851,Crop For Life,These ads ran without a disclaimer,140,2
109156681659879,Rao Abdur Rehman Khan Official,These ads ran without a disclaimer,139,1
114313274859301,jackhillyer__,These ads ran without a disclaimer,139,1
104386219231073,Jamaat e Islami District Attock,These ads ran without a disclaimer,139,1
109501631856985,Gencestyle,These ads ran without a disclaimer,139,4
104099512361482,Funnies Now - Magazine,These ads ran without a disclaimer,139,18
1684724295099974,Trending Taiwan潮台灣,These ads ran without a disclaimer,138,4
148543868418,STEYR Traktoren,These ads ran without a disclaimer,138,1
100838512632720,Canada online job,These ads ran without a disclaimer,137,1
106786598824719,歷史趣談,These ads ran without a disclaimer,137,1
100833042906929,News Morning,These ads ran without a disclaimer,137,2
111778157126635,Tech To The Rescue,These ads ran without a disclaimer,137,1
836536066508798,Kohat News,These ads ran without a disclaimer,136,3
106115675410815,Strangealien,These ads ran without a disclaimer,136,2
198454000189884,REW.ca,These ads ran without a disclaimer,136,2
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,136,7
2053530191593073,HackersDaddy,These ads ran without a disclaimer,135,1
105293859163640,hi,These ads ran without a disclaimer,135,1
150914192288921,Quaidian Lawyers & Corporate Consultants,These ads ran without a disclaimer,134,1
107329544831360,Commission on Human Rights Region 02,These ads ran without a disclaimer,133,1
393479344112451,Farooq Awan,These ads ran without a disclaimer,133,1
107659855588990,Dre5915-Me,These ads ran without a disclaimer,133,12
104470609038084,PMLN Faisalabad,These ads ran without a disclaimer,133,1
106518195610937,1111_ta,These ads ran without a disclaimer,133,2
120719549334142,Atiq Abubakar,These ads ran without a disclaimer,133,1
107632382163291,Water MDPI,These ads ran without a disclaimer,133,2
437176969675007,Tanveer Associates,These ads ran without a disclaimer,133,1
105344244383593,Pakistan’s Voice Today,These ads ran without a disclaimer,133,3
109676458413003,Akhlaq Ahmad Bidani 0fficial PP288,These ads ran without a disclaimer,133,1
760217034179114,Al Ain Eye Foundation,Al Ain Eye Foundation,132,2
102702454756888,Voice of Hussainabad,These ads ran without a disclaimer,132,1
1480233742089697,Saya E Khuda E Zuljlal,These ads ran without a disclaimer,132,1
345383962211058,Infineon Technologies AG,These ads ran without a disclaimer,132,1
116422024667182,Cinq-04,These ads ran without a disclaimer,130,1
103015862655040,Mazha02,These ads ran without a disclaimer,130,2
100956355630277,𝐌𝐮𝐡𝐚𝐦𝐦𝐚𝐝 𝐒𝐚𝐣𝐣𝐚𝐝 𝐊𝐡𝐚𝐧,These ads ran without a disclaimer,129,3
101220519492,Good News from Finland,These ads ran without a disclaimer,128,4
152582535361750,Proeducation Platform For Champions-PPC,These ads ran without a disclaimer,128,1
111880887662730,WFEM Radio,These ads ran without a disclaimer,128,1
109077435409544,Bonjour-33,These ads ran without a disclaimer,128,1
410849002719704,پی ٹی آئ ملیشیا,These ads ran without a disclaimer,127,1
110111524665910,adriangdumitru,These ads ran without a disclaimer,127,1
444070538979544,Picit Computer College,These ads ran without a disclaimer,127,1
111621898488106,Jamaat-e-Islami UC 5,These ads ran without a disclaimer,127,1
224402218206086,MH Climate Actions,These ads ran without a disclaimer,126,1
111874149434476,Dr.Hafeez Orakzai,These ads ran without a disclaimer,126,4
103430501896941,Jammu Kashmir gilgit biltstan heritage club,These ads ran without a disclaimer,126,1
147897717716,I ♥ Dera Ghazi Khan,These ads ran without a disclaimer,126,1
1682892891922461,Afzal Khan Official,These ads ran without a disclaimer,126,1
571566346307305,Soch Bachar,These ads ran without a disclaimer,125,1
420293558430600,I  love pakistan,These ads ran without a disclaimer,125,1
109918205324820,Cinq-02,These ads ran without a disclaimer,125,1
116126484753041,Dre7566-English,These ads ran without a disclaimer,125,12
1279333848769450,The Ramblers Adventure Club,These ads ran without a disclaimer,125,1
286220401398928,Piano Stationery-Sayyed Engineers,These ads ran without a disclaimer,125,1
112309885502629,Corvit Systems,These ads ran without a disclaimer,124,1
103733691610833,Elementary & Secondary Education Foundation Khyber Pakhtunkhwa,These ads ran without a disclaimer,124,1
111509628343695,123,These ads ran without a disclaimer,123,1
110925871860032,Kumar gul,These ads ran without a disclaimer,123,2
105823025550957,Spartans Worldwide Remittance Center Homebased- Nicolas,These ads ran without a disclaimer,123,1
1115439625214618,Tarikh Publications,These ads ran without a disclaimer,123,3
104164555689837,KP Public Awareness,Hamza Khan,122,1
105257432441286,T1215-7,These ads ran without a disclaimer,122,1
103323082641721,Hannan YousafZai,These ads ran without a disclaimer,121,1
103238092691017,Muhammad Rafiq,These ads ran without a disclaimer,120,1
104385592519697,Dr. Zain Ali Bhatti,These ads ran without a disclaimer,120,1
1339371959436992,哥倫布 Columbus,These ads ran without a disclaimer,120,4
100435036386156,MPA 141 Rana Rizwan,These ads ran without a disclaimer,119,1
121077650886543,Mohsin Ali,These ads ran without a disclaimer,119,1
1822182348011997,کوہاٹ اپڈیٹس,These ads ran without a disclaimer,119,1
186449458086272,Afzal Butt,These ads ran without a disclaimer,119,2
128985777176957,Church Life Journal,These ads ran without a disclaimer,119,2
156242544832206,Rohi News Sargodha,These ads ran without a disclaimer,117,1
264381117755897,Zubi Free Fire,These ads ran without a disclaimer,117,1
103796552476772,Siyasi Corner,These ads ran without a disclaimer,117,1
104125184729512,Istiqlal English,These ads ran without a disclaimer,117,1
109110265433100,Magic1674-07,These ads ran without a disclaimer,116,1
105030925768704,Malong003,These ads ran without a disclaimer,116,1
422058765246961,Great Wall Motor,These ads ran without a disclaimer,116,1
698056676933263,Global Peace Mission / Official,These ads ran without a disclaimer,116,1
805499066304399,Centre for International Studies and Development,These ads ran without a disclaimer,116,1
474961362646898,Ch Saad Masood PMLN,These ads ran without a disclaimer,116,1
102483242794143,Alii,These ads ran without a disclaimer,116,1
100551979369769,Rai Shahadat,These ads ran without a disclaimer,116,1
101901082028356,TLC institute of Nursing & Allied health sciences,These ads ran without a disclaimer,115,1
351708218682186,Shahbaz Ghous Bukhari,These ads ran without a disclaimer,115,2
111239585139481,canadian_immigration_attorney,These ads ran without a disclaimer,114,1
102856118773111,The Educators school kda,These ads ran without a disclaimer,114,1
105196014806564,readrightinstitute,These ads ran without a disclaimer,114,1
108129608011565,Singapore Nanjing Eco Hi-tech Island,These ads ran without a disclaimer,113,2
155772124463402,Travel + Leisure Southeast Asia,These ads ran without a disclaimer,113,1
108130848840288,EasyLife 1 II,These ads ran without a disclaimer,113,1
101582336030418,Amanda Souza,These ads ran without a disclaimer,113,1
681902192141725,Azeem Dawakhana DHA Karachi,These ads ran without a disclaimer,113,1
114457947400883,"MPCHS, Islamabad - Officiál",These ads ran without a disclaimer,112,1
398703174279862,Jamaat -e- Islami Punjab Central,These ads ran without a disclaimer,112,1
429957570419097,Professor Israel,These ads ran without a disclaimer,112,1
109181610746862,Pashto Times,These ads ran without a disclaimer,112,1
632228990183262,Chinesische Volkszeitung Online,These ads ran without a disclaimer,111,3
100424141720863,The Feminist Times,These ads ran without a disclaimer,111,2
112514857164487,Fact Engine,These ads ran without a disclaimer,111,1
108734111747385,Scarlet Rach,These ads ran without a disclaimer,111,1
109037794665,RSK Group,These ads ran without a disclaimer,111,1
101487512822495,Sikandar Jaffri,These ads ran without a disclaimer,110,1
103246152598001,Sheraz Kashmiri,These ads ran without a disclaimer,110,1
101374237883841,94 News HD Plus,These ads ran without a disclaimer,110,1
426799224176976,ActionAid,These ads ran without a disclaimer,109,1
104616939155966,Mir Shafiq Ur Rahman Mengal,These ads ran without a disclaimer,108,1
103303179348636,Rouf Bhatti,These ads ran without a disclaimer,108,2
1489805271325213,Tsinghua University,These ads ran without a disclaimer,108,1
203017295076199,The Time News,These ads ran without a disclaimer,108,1
101405739496330,Awal Sher,These ads ran without a disclaimer,108,1
113409674939994,taimoor_husseiin,These ads ran without a disclaimer,108,1
431841887327995,廣告達人,These ads ran without a disclaimer,107,5
111683485104272,travel association,These ads ran without a disclaimer,107,1
101831196063521,ٹیم خالد مسعود چوہدری ایڈووکیٹ سپریم کورٹ Team Khalid Masood Chaudhry ASC,These ads ran without a disclaimer,107,2
107078468986032,𝑨𝒂𝒎 𝑨𝒅𝒎𝒊 𝒌𝒊 𝑨𝒘𝒂𝒛,These ads ran without a disclaimer,107,2
434162700076986,Syed Saqib Abbas Kirmani,Syed Saqib Abbas Kirmani,106,1
110972861904899,Mosaic Grill,These ads ran without a disclaimer,106,1
128466876911,Amy Lynn Smith - Writer + Strategist,These ads ran without a disclaimer,105,1
102648558666499,World Vision NE,These ads ran without a disclaimer,105,1
1579732835625030,ChitralNama,These ads ran without a disclaimer,105,1
101753794713488,Tribune 94 news,These ads ran without a disclaimer,105,1
100420874826521,المجلس ویلفیئر آرگنائزیشن,These ads ran without a disclaimer,104,1
101890166030048,Haji Ataf Ali shah,These ads ran without a disclaimer,103,1
100331663036214,Yu-227,These ads ran without a disclaimer,102,2
101288282816952,Mississippi002,These ads ran without a disclaimer,102,1
109869228490691,Syed Sheharyar - SceneSheen,These ads ran without a disclaimer,102,3
108481175285314,Raftar,These ads ran without a disclaimer,102,1
1393751040687600,Daily Khabar Geer,These ads ran without a disclaimer,102,1
125335024157691,Promine,These ads ran without a disclaimer,101,4
105215398161417,Hindi Facts,These ads ran without a disclaimer,≤100,1
101061758855193,Electro Hub,These ads ran without a disclaimer,≤100,1
113923861634697,Awe07,These ads ran without a disclaimer,≤100,3
107862948708744,Maque01,These ads ran without a disclaimer,≤100,2
105582568815836,Sana Khan,These ads ran without a disclaimer,≤100,1
360424321432255,Doha Debates,These ads ran without a disclaimer,≤100,2
105569508981641,Tyo_23b,These ads ran without a disclaimer,≤100,1
619717741838306,Vigo Chemicals,These ads ran without a disclaimer,≤100,1
100557278794630,Books Port,These ads ran without a disclaimer,≤100,1
980642422039930,Integrity Icon,These ads ran without a disclaimer,≤100,1
108141025334134,Realtors Updates,These ads ran without a disclaimer,≤100,3
105552059092658,Barabri Party Chakwal,These ads ran without a disclaimer,≤100,1
106526451124003,Dr asif saleem khan Ghazlani,These ads ran without a disclaimer,≤100,1
103934376866124,Hk Ahmad Saleemi,These ads ran without a disclaimer,≤100,1
112981901657626,QaDeer AHmad BuzDar,These ads ran without a disclaimer,≤100,1
372125409639,World Transformation Movement,These ads ran without a disclaimer,≤100,1
413224988797093,Beekeeper,These ads ran without a disclaimer,≤100,1
412740818918534,Rana Mubashir,These ads ran without a disclaimer,≤100,1
