Page ID,Page name,Disclaimer,Amount spent (NZD),Number of ads in Library
101406858203731,"IntegriTech - WiFi, Network & TV Aerial Solutions",These ads ran without a disclaimer,≤100,1
123440141640505,Lord Sananda,These ads ran without a disclaimer,≤100,1
103531408976514,Save Ukraine,These ads ran without a disclaimer,≤100,1
64676229680,Ayn Rand Institute,These ads ran without a disclaimer,≤100,2
146481695371146,"มูลนิธิเพื่อสุนัขในซอย, ประเทศไทย (Soi Dog - in Thai)",These ads ran without a disclaimer,≤100,3
105280684938489,KnowledgeVerse,These ads ran without a disclaimer,≤100,6
552450798231182,Jennifer Eivaz,These ads ran without a disclaimer,≤100,1
106784914533727,growthintent,These ads ran without a disclaimer,≤100,1
101933308157309,Martin Daly Vision NZ,These ads ran without a disclaimer,≤100,1
183831360784,Theirworld,These ads ran without a disclaimer,≤100,1
2035837056531565,Sense Offence,These ads ran without a disclaimer,≤100,2
239604392899138,"Te Iho Whenua, School of Geography, University of Otago",These ads ran without a disclaimer,≤100,1
294080940627205,Our Fathers House,These ads ran without a disclaimer,≤100,1
522735408226640,World Center of Baby - Reproductive Agency,These ads ran without a disclaimer,≤100,31
101361165031967,Family Gifts C2,These ads ran without a disclaimer,≤100,1
350741568444410,Simrad Yachting,These ads ran without a disclaimer,≤100,1
111519223776367,Charm,These ads ran without a disclaimer,≤100,1
106432772145444,Pop8494-eng,These ads ran without a disclaimer,≤100,4
102718118613275,Alliance Review,These ads ran without a disclaimer,≤100,1
187008954659722,The Icehouse,These ads ran without a disclaimer,≤100,5
2113582132220200,World Banknote Auctions,These ads ran without a disclaimer,≤100,4
105015064397896,Ciara Swords,These ads ran without a disclaimer,≤100,1
1472422189741464,Productpreneur Success with Catherine Langman,These ads ran without a disclaimer,≤100,3
102192257894337,UBI Fund,These ads ran without a disclaimer,≤100,1
524391507943845,BOLD,These ads ran without a disclaimer,≤100,3
519378198248343,Child Abuse Prevention Foundation,These ads ran without a disclaimer,≤100,1
146285648894142,Kailasa New Zealand - Nithyananda Sangha New Zealand,These ads ran without a disclaimer,≤100,2
110207703668553,Sean Rush Wellington City Councillor for Motukairangi/Eastern Ward,These ads ran without a disclaimer,≤100,1
103358128814656,Rise Up for Climate Justice,These ads ran without a disclaimer,≤100,2
104459997691263,SN Photography West Auckland,These ads ran without a disclaimer,≤100,1
106484151836815,the_nz_conservative_society,These ads ran without a disclaimer,≤100,1
440902859280970,GodSaidManSaid,These ads ran without a disclaimer,≤100,7
1414505232175327,Wealth Management Strategies,These ads ran without a disclaimer,≤100,1
213662715476461,Flick Electric Co.,Flick Electric,≤100,2
102462685866079,Bladymaniac,These ads ran without a disclaimer,≤100,7
412134432955099,WaiBins Collection Service,These ads ran without a disclaimer,≤100,1
194300863942775,Armstrong's,These ads ran without a disclaimer,≤100,1
719791768053011,Social Innovation New Zealand,These ads ran without a disclaimer,≤100,5
317534618288866,Artisans of Fashion,These ads ran without a disclaimer,≤100,1
100773891887664,Dr. Nostalgia,These ads ran without a disclaimer,≤100,5
135154206655374,Albion Online,These ads ran without a disclaimer,≤100,1
107587548294599,Matricaria chamomilla,These ads ran without a disclaimer,≤100,1
548577435509026,d&b audiotechnik,These ads ran without a disclaimer,≤100,1
100421012358409,Nwwbstore,These ads ran without a disclaimer,≤100,6
154880174575992,Australian and New Zealand Institute of Insurance and Finance (ANZIIF),These ads ran without a disclaimer,≤100,1
248817982124122,Firearm Owners United NZ,These ads ran without a disclaimer,≤100,1
103361301832196,شرکت امتلاک,These ads ran without a disclaimer,≤100,3
1601987963436218,Far North Holdings Ltd,These ads ran without a disclaimer,≤100,1
113000120102802,Little Lambs Creative,These ads ran without a disclaimer,≤100,2
1459640177694004,Healthy Materials Lab,These ads ran without a disclaimer,≤100,3
108167787779147,VIVAIA_official,These ads ran without a disclaimer,≤100,2
1177000815657627,Sci Ani,These ads ran without a disclaimer,≤100,7
106355041538473,WLAB / Club Wheelock x The Do,These ads ran without a disclaimer,≤100,1
106068488158725,Graduatez - College Journey,These ads ran without a disclaimer,≤100,4
102558474984582,A Climate For Change,These ads ran without a disclaimer,≤100,3
1786488228055948,Battle Maps of the World,These ads ran without a disclaimer,≤100,2
103666034966709,Dandy DIY Projects,These ads ran without a disclaimer,≤100,2
545500475650126,ALH Ltd,These ads ran without a disclaimer,≤100,1
167873824012557,Oceanus,These ads ran without a disclaimer,≤100,5
103166431026086,Curiask,These ads ran without a disclaimer,≤100,1
110906265860,The Andrew Schulz,These ads ran without a disclaimer,≤100,6
109044999140694,CAS,These ads ran without a disclaimer,≤100,4
114926968177854,MyAdalins,These ads ran without a disclaimer,≤100,10
101680876128564,mamamariaspodcast,These ads ran without a disclaimer,≤100,1
102664202563883,Councillor Mark Arnott,These ads ran without a disclaimer,≤100,1
950247321846147,1st Call Recruitment,These ads ran without a disclaimer,≤100,1
1171369652983708,Grow Human Resources Limited,These ads ran without a disclaimer,≤100,1
108942604027326,The Majestic Quran,These ads ran without a disclaimer,≤100,3
100121011608310,Pantry and Larder,These ads ran without a disclaimer,≤100,2
103389008075543,Paper Tree,These ads ran without a disclaimer,≤100,1
112842984989601,alice_in_wonder1and,These ads ran without a disclaimer,≤100,1
104841534218309,Health Sciences at Otago,These ads ran without a disclaimer,≤100,1
102146031161289,rubbishlondonbrand,These ads ran without a disclaimer,≤100,4
100931204993031,LGBT Pride Became A Hippie,These ads ran without a disclaimer,≤100,27
281573085341904,Nestlé,These ads ran without a disclaimer,≤100,1
110327415114466,Your Voice - Your Choice,These ads ran without a disclaimer,≤100,1
103149352639706,hvyaprl,These ads ran without a disclaimer,≤100,1
102912274773908,ZedBuzz,These ads ran without a disclaimer,≤100,1
182354155567,Southland Business Chamber,These ads ran without a disclaimer,≤100,1
155665127786889,New Zealand National Commission (UNESCO),These ads ran without a disclaimer,≤100,1
101976405472053,Palm Energy Systems LLC,These ads ran without a disclaimer,≤100,1
100350225030784,Shirin Brown Labour,These ads ran without a disclaimer,≤100,1
109517557585696,kat_betting,These ads ran without a disclaimer,≤100,2
170194243042178,Pure Advantage,These ads ran without a disclaimer,≤100,1
103083909100958,"Andrew Kay - Team Franklin Candidate, Pukekohe Ward",These ads ran without a disclaimer,≤100,1
110985457323347,Dreame love 03,These ads ran without a disclaimer,≤100,5
105268685019332,사마리안퍼스 코리아,These ads ran without a disclaimer,≤100,2
83022598290,Trade Aid New Zealand,These ads ran without a disclaimer,≤100,2
127780574066648,Mypostersucks,These ads ran without a disclaimer,≤100,1
107515888563540,"Maksym Kutsevol, writing awesome stuff",These ads ran without a disclaimer,≤100,1
107745051538338,A Little Laughter Everyday,These ads ran without a disclaimer,≤100,2
7272781185,IMVU,These ads ran without a disclaimer,≤100,1
102743318766257,Newscomau,These ads ran without a disclaimer,≤100,1
344063115645237,Independent Nigeria,These ads ran without a disclaimer,≤100,1
103154969211190,Murray Wiig - ECAN Candidate for Christchurch Central/Ōhoko,Murray Edwin Nigel Wiig,≤100,1
156282627737148,Rachel Rodgers,These ads ran without a disclaimer,≤100,6
111970707943326,Acetaam,These ads ran without a disclaimer,≤100,4
133601756667189,Silver Stream Railway,These ads ran without a disclaimer,≤100,1
104718775820974,Lulusider,These ads ran without a disclaimer,≤100,11
479285342097950,AeroTime,These ads ran without a disclaimer,≤100,13
101422858400226,rarehotshots,These ads ran without a disclaimer,≤100,8
420229461857678,Accelerate Estonia,These ads ran without a disclaimer,≤100,2
2344512228942728,LINK Hospitality Division NZ,These ads ran without a disclaimer,≤100,1
141998712499838,Trading Trainer,These ads ran without a disclaimer,≤100,4
123519421070204,Shiloh Israel Children's Fund,These ads ran without a disclaimer,≤100,1
195526834520436,Dream Destination Canada,These ads ran without a disclaimer,≤100,23
105503469132104,Winners сlub,These ads ran without a disclaimer,≤100,1
107926271953174,Factinate - Lifestyle,These ads ran without a disclaimer,≤100,6
109291049105488,Bayer Crop Science,These ads ran without a disclaimer,≤100,2
101366339030639,Create Change Academy,These ads ran without a disclaimer,≤100,11
103045794397820,Selfawear,These ads ran without a disclaimer,≤100,1
810747329117862,Lever Foundation,These ads ran without a disclaimer,≤100,3
889507617791756,Hirsh Marketing,These ads ran without a disclaimer,≤100,3
474701875902320,Tama  - Farm Grown Solutions,These ads ran without a disclaimer,≤100,2
554249065000348,Solid - Sustainable Oral Care,These ads ran without a disclaimer,≤100,1
896123487446808,Ngati-Hinemanu me Ngati-Paki,These ads ran without a disclaimer,≤100,1
104145244968958,Asian Development Bank Law and Policy Reform Program,These ads ran without a disclaimer,≤100,1
105304430897663,The Millennial Falcon,These ads ran without a disclaimer,≤100,1
114474257057363,Opinion.Express,These ads ran without a disclaimer,≤100,1
121088411241146,Wiley in research,These ads ran without a disclaimer,≤100,2
101300434785704,Soft Serve Clothing,These ads ran without a disclaimer,≤100,1
128255247330838,Doyoueven,These ads ran without a disclaimer,≤100,1
399633906761550,Nzaee Auckland Branch,These ads ran without a disclaimer,≤100,3
101534685135371,Ginlovers.co.nz,These ads ran without a disclaimer,≤100,1
605447116479685,History 101,These ads ran without a disclaimer,≤100,21
108039848521590,Survival Gears,These ads ran without a disclaimer,≤100,1
107021137738542,Mega Trump Store,These ads ran without a disclaimer,≤100,1
106062748700806,Boycott Russia,These ads ran without a disclaimer,≤100,5
197905083152,Pinky McKay,These ads ran without a disclaimer,≤100,1
411221516098226,Protect Auckland Streets from Unlimited Freedom Camping,These ads ran without a disclaimer,≤100,1
109417485038853,Sunflower Seeds Ukraine,These ads ran without a disclaimer,≤100,1
151483292026249,Merchgears.com,These ads ran without a disclaimer,≤100,1
134278719946186,Bayer,These ads ran without a disclaimer,≤100,7
160622970655079,Raji Sandhu's Jugni Collections,These ads ran without a disclaimer,≤100,9
285214098596287,Alcohol Healthwatch,These ads ran without a disclaimer,≤100,1
194640670580064,HomeSell North Shore With Dutch,These ads ran without a disclaimer,≤100,1
112470512175242,Migrant Action Trust,These ads ran without a disclaimer,≤100,1
109386914530204,Stop the Coal Monster,These ads ran without a disclaimer,≤100,1
421602101555402,Solidarity Economy Association,These ads ran without a disclaimer,≤100,2
109418661694064,Alex Hewison - Coastal Ward Community Board Member,These ads ran without a disclaimer,≤100,1
663984806946286,Otahuhu Health Centre,These ads ran without a disclaimer,≤100,1
122264309574,Radio Free Europe/Radio Liberty,These ads ran without a disclaimer,≤100,2
320155671381643,Tātaki Auckland Unlimited,These ads ran without a disclaimer,≤100,1
336140726489727,3DM Lifestyle,These ads ran without a disclaimer,≤100,1
215862275252378,Cracked Ink,These ads ran without a disclaimer,≤100,1
135156639833927,United Nations OCHA,These ads ran without a disclaimer,≤100,1
282704741741635,Zonta - Christchurch-Canterbury Club,These ads ran without a disclaimer,≤100,3
109271521607512,Hazel Blue Photography,These ads ran without a disclaimer,≤100,1
1013376565443750,Susan O'Regan for Waipā Mayor,These ads ran without a disclaimer,≤100,1
131189377574,MDPI,These ads ran without a disclaimer,≤100,33
483000408459074,New Zealand Council for Educational Research - NZCER,These ads ran without a disclaimer,≤100,1
107762048264760,handup4men,These ads ran without a disclaimer,≤100,4
110487618061943,Possible Lucks - HK,These ads ran without a disclaimer,≤100,10
109199990922141,Health & Wellness News,These ads ran without a disclaimer,≤100,11
550592228409362,Brand Hong Kong,These ads ran without a disclaimer,≤100,3
249674868396314,三菱ふそう / FUSO Japan,These ads ran without a disclaimer,≤100,2
249491215897535,Sanoearth,These ads ran without a disclaimer,≤100,3
106112828532162,bean_wang_,These ads ran without a disclaimer,≤100,1
200617987480832,Anne Daniels for NZNO President,These ads ran without a disclaimer,≤100,2
196689261011751,Onechoiceapparel,These ads ran without a disclaimer,≤100,8
154384394654961,The Get Right Band,These ads ran without a disclaimer,≤100,1
100931972084397,Alperen Yeşil,These ads ran without a disclaimer,≤100,1
105548031768,Novo Nordisk,These ads ran without a disclaimer,≤100,1
322714338378213,Lake Local,These ads ran without a disclaimer,≤100,1
109489347239600,Yan Simon Music,These ads ran without a disclaimer,≤100,1
