Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
219349771265351,Adrianna Kaczor - Twój Kandydat na Wójta Gminy Łowicz,Adrianna Kaczor - Twój Kandydat na Wójta Gminy Łowicz,≤100,4
141739639803991,Nowa w Szwecji,These ads ran without a disclaimer,≤100,3
1667255086858753,Nowoczesna Wawer,These ads ran without a disclaimer,≤100,1
164142026976258,GAZUNO,These ads ran without a disclaimer,≤100,2
1475121096078567,Rafał Mucha profil publiczny,Rafał Mucha profil publiczny,≤100,4
728747090796445,Europejskie Centrum Projektów Pozarządowych,Michał Wojda,≤100,10
191751651318341,Oi The Shop,These ads ran without a disclaimer,≤100,1
872797756126955,Paszport do Wall Street,These ads ran without a disclaimer,≤100,2
523962998436847,Beata Błażejczak-Kleczewska,"KKW Lewica Razem - Razem, Unia Pracy, RSS",≤100,1
1475524972737308,Grzegorz Przybyło,Grzegorz Przybyło,≤100,1
345626636056884,Wild,These ads ran without a disclaimer,≤100,14
105911847567517,talabeauty_,These ads ran without a disclaimer,≤100,1
766750806738886,SHE Community Global,These ads ran without a disclaimer,≤100,2
1520020141383860,Mariusz Janas Przewodniczący Rady Miejskiej w Bytomiu,Mariusz Janas,≤100,3
100988392185346,Kadry Turystyczne 2025,Karolina Matlęga,≤100,11
133740184822,ebilet.pl,These ads ran without a disclaimer,≤100,1
103330614770934,Ocean Project,These ads ran without a disclaimer,≤100,649
1559175501029171,Pi razy drzwi,These ads ran without a disclaimer,≤100,2
300547004012162,Paweł Kądziela - Wiceprzewodniczący Rady Powiatu w Pile,Paweł Kądziela - Wiceprzewodniczący Rady Powiatu w Pile,≤100,3
999894953735048,"Jest Rolnik, Jest Żywność",These ads ran without a disclaimer,≤100,2
1688391991384216,Warsaw Motor Show,These ads ran without a disclaimer,≤100,1
131914767293402,Wojciech Kiljańczyk,These ads ran without a disclaimer,≤100,2
100732508472390,Agnieszka Buczyńska,Marcin Makowski,≤100,3
1632897060157150,Zieloni Pomorze,These ads ran without a disclaimer,≤100,1
217678996336829,UBA Żaneta,These ads ran without a disclaimer,≤100,1
1623082551091502,Kubota,These ads ran without a disclaimer,≤100,2
392089244164481,Fundacja Shalom,These ads ran without a disclaimer,≤100,1
167609563110118,Similar Invest,These ads ran without a disclaimer,≤100,5
363325917786500,Robert Szydlik - w drodze do Sejmu,Robert Szydlik - w drodze do Sejmu,≤100,4
110957362109489,Company Emааr,These ads ran without a disclaimer,≤100,1
242819458919617,Opinie inwestorów,These ads ran without a disclaimer,≤100,1
103583325350921,Punkt Pobrań Krwi DAM-MED Kalisz dammed.pl,These ads ran without a disclaimer,≤100,2
168579953335250,Zmiana Klimatu,These ads ran without a disclaimer,≤100,3
102183674942819,"Lucy, Irene Cortes Inc",These ads ran without a disclaimer,≤100,1
105047756199284,Uniwersytet WSB Merito Opole - wcześniej Wyższa Szkoła Bankowa,These ads ran without a disclaimer,≤100,2
1148192308536730,Jacek Tomaszewski - radny Osiedla Piątkowo,These ads ran without a disclaimer,≤100,1
787507951448430,Zjednoczeni,Marcin Janusz,≤100,5
102863161547920,,These ads ran without a disclaimer,≤100,1
190010265716,Cisco Networking Academy,These ads ran without a disclaimer,≤100,37
325056460960983,Bauder Polska,These ads ran without a disclaimer,≤100,1
104353821438032,Credits Business,These ads ran without a disclaimer,≤100,2
251918458322347,TOVA,These ads ran without a disclaimer,≤100,5
1479797458804775,"P.W. ""Mecenas"" Papuga Tomasz",These ads ran without a disclaimer,≤100,10
463737140485348,Prawo i Sprawiedliwość - Świątniki Górne Mogilany Igołomia Wawrzeńczyce,Dariusz Adam Tylek,≤100,5
456525027821183,Lavrov Design,These ads ran without a disclaimer,≤100,1
106852238527008,alina_prozakon,These ads ran without a disclaimer,≤100,1
109373965421154,Jezopl Lifro,These ads ran without a disclaimer,≤100,3
114130241594935,"Платформа ""Скорая взаимопомощь""",These ads ran without a disclaimer,≤100,3
846709822378387,Szymon Bujalski - dziennikarz dla klimatu,These ads ran without a disclaimer,≤100,1
1367502316616058,Obalamy Dyktaturę,These ads ran without a disclaimer,≤100,3
248859142193307,Syrena Communications,These ads ran without a disclaimer,≤100,1
110745118314646,Nature strength,These ads ran without a disclaimer,≤100,1
1173853592637675,Bajarz Spod Zamku,These ads ran without a disclaimer,≤100,1
137570299431126,Aktualności na Bieżąco,These ads ran without a disclaimer,≤100,1
820902031452772,Igor Ziz,These ads ran without a disclaimer,≤100,1
242532093099273,Izabela Piasecka - Kandydatka do Rady Miejskiej,These ads ran without a disclaimer,≤100,1
101586715554929,lapyyytania,These ads ran without a disclaimer,≤100,2
357301651333821,Expressis Verbis,These ads ran without a disclaimer,≤100,10
106737101959458,Szkoła Inwestycji,These ads ran without a disclaimer,≤100,1
112827394731299,Marshall - Pies do zadań specjalnych,These ads ran without a disclaimer,≤100,3
455133101359253,Tax Consulting South Africa,These ads ran without a disclaimer,≤100,16
739708359731373,Fabian Pszon,Fabian Andrzej Pszon,≤100,3
126010754110285,Silcare,These ads ran without a disclaimer,≤100,2
106075597454853,jiyu_waza,These ads ran without a disclaimer,≤100,5
128023863980910,Kancelaria Adwokacka Adwokat Artur Siewiorek,These ads ran without a disclaimer,≤100,1
735932426460225,Karol Pawlik,Komitet Wyborczy Nowa Lewica,≤100,2
299745787089538,Paweł Marian Przystawa,Paweł Przystawa,≤100,3
100530154634248,SM Project - pompy ciepła i fotowoltaika,These ads ran without a disclaimer,≤100,2
369402276875499,Binance Global Türkçe,These ads ran without a disclaimer,≤100,1
118794484838979,Toruń,These ads ran without a disclaimer,≤100,3
103420662398571,Real travel,These ads ran without a disclaimer,≤100,1
107923251971588,Gwarancje państwowe,These ads ran without a disclaimer,≤100,1
100489981849895,Instytut Heweliusza,These ads ran without a disclaimer,≤100,5
260904374112399,Delphy Records,These ads ran without a disclaimer,≤100,2
103270758244216,Ameryka Bez Cenzury,These ads ran without a disclaimer,≤100,5
186495631383663,Kinderkraft,These ads ran without a disclaimer,≤100,1
1561603997431586,Serce Człowieka - LAW,These ads ran without a disclaimer,≤100,1
252644775294430,7 RULES,These ads ran without a disclaimer,≤100,1
105699761647569,Mój prąd 2022,These ads ran without a disclaimer,≤100,4
249412524925758,Gabriel Wrzosowski - kandydat do rady gminy Jeżów Sudecki,KKW Polska 2050 Szymona Hołowni – Polskie Stronnictwo Ludowe,≤100,2
101177812902996,byc_wysokowrazliwa,These ads ran without a disclaimer,≤100,1
114141518598989,Teatr IMKA,These ads ran without a disclaimer,≤100,2
102936365864110,Gazeta Codzienna,These ads ran without a disclaimer,≤100,1
661242403997082,Trust Group - Гражданство ЕС,These ads ran without a disclaimer,≤100,5
113875154545176,Międzynarodowe Targi Książki w Warszawie,These ads ran without a disclaimer,≤100,1
1057118264439926,Maciej Polarczyk - Radny Gminy Michałowice,These ads ran without a disclaimer,≤100,1
106729831649371,Julia Nosarzewska,Julia Nosarzewska,≤100,8
545119192673930,Marysia Skwarek,These ads ran without a disclaimer,≤100,4
1041988192589494,Spiżarnia Form Artystycznie Nieoczywistych,Przemysław Piskozub,≤100,5
529279380469095,Małopolska,These ads ran without a disclaimer,≤100,1
982932431755819,Prawicowy Blok Samorządowy Skawina,Prawicowy Blok Samorządowy Skawina,≤100,2
2098314847056446,Prezydent Wrocławia Jacek Sutryk,Prezydent Wrocławia Jacek Sutryk,≤100,3
148990105435825,Ruch Narodowy - Rybnik,These ads ran without a disclaimer,≤100,1
267927096401791,Urszula Kiraga - kandydatka na Radną Gminy Kuźnia Raciborska,KWW Jednym Głosem,≤100,4
437162463289682,Prawo i Sprawiedliwość w Pomorskim,These ads ran without a disclaimer,≤100,3
106710412405241,Samorządowe Choszczno,Samorządowe Choszczno,≤100,3
392690447474630,Solidarni z Palestyną,These ads ran without a disclaimer,≤100,4
326709754125148,Gmina Izabelin,Katarzyna Wojtak,≤100,1
571645086194796,Klub Radnych PiS w Grudziądzu,These ads ran without a disclaimer,≤100,3
242321353300511,Fighting Heroes,These ads ran without a disclaimer,≤100,11
0,Instagram User 6836602205,These ads ran without a disclaimer,≤100,2
113799028696224,FRDL Gdańsk,These ads ran without a disclaimer,≤100,1
161968014439754,Daniel Chełkowski - Mistrz Świata Men's Physique Wbbf/Wff/Gpa,These ads ran without a disclaimer,≤100,6
103814978096193,Bartosz Nagornik - Kandydat do Rady Miasta i Gminy Czarny Dunajec,Bartosz Nagornik - Kandydat do Rady Miasta i Gminy Czarny Dunajec,≤100,2
106712631115219,Operations,These ads ran without a disclaimer,≤100,1
222861074251496,Zenon Dettlaff - kandydat do Rady Gminy Puck,Komitet Wyborczy Wyborców Tak! dla Gminy Puck Michała Kowalskiego,≤100,3
426665677926770,Rafał Wilczek radny sejmiku województwa Warmińsko-Mazurskiego,These ads ran without a disclaimer,≤100,1
120654438082488,Centrum Rzeźby Polskiej w Orońsku,These ads ran without a disclaimer,≤100,1
1046762022049737,Kow-Kot,These ads ran without a disclaimer,≤100,2
148502461859408,GoodFood,These ads ran without a disclaimer,≤100,1
869927243051169,EPALE Polska - Elektroniczna platforma na rzecz uczenia się dorosłych,These ads ran without a disclaimer,≤100,1
874454002890713,Magdalena Pieczyńska Radna Rady Miejskiej w Gryfinie,These ads ran without a disclaimer,≤100,4
590514511295079,Front Europejski,These ads ran without a disclaimer,≤100,1
1774903292806805,Przychodnie Grudziądz,These ads ran without a disclaimer,≤100,2
1945355729054357,Nowapol - rewitalizacja akwenów,These ads ran without a disclaimer,≤100,3
103131129116188,episod.studio,These ads ran without a disclaimer,≤100,1
1553915688160877,International Congress of Polish Student Societies,These ads ran without a disclaimer,≤100,2
1605931042999940,Biuro Podróży Golden Travel,These ads ran without a disclaimer,≤100,14
177618188915095,Księgarnia Sanctus,These ads ran without a disclaimer,≤100,5
240645489817847,Kasai,These ads ran without a disclaimer,≤100,1
784009015121501,Kendy Polestin,These ads ran without a disclaimer,≤100,4
459826047490921,TRIVERNA.pl,These ads ran without a disclaimer,≤100,2
124083994321582,Miasto Tychy,These ads ran without a disclaimer,≤100,2
104201131690887,"Wydział Inżynierii Lądowej, Środowiska i Geodezji Politechnika Koszalin",These ads ran without a disclaimer,≤100,1
911400955672961,Elektron PV - fotowoltaika,These ads ran without a disclaimer,≤100,2
277151879830281,Exclusive home,Kamila Gburzyńska,≤100,6
101023134602914,Dominik Sankowski PIS,These ads ran without a disclaimer,≤100,3
210886998776840,Sebastian Szczypecki - Radny Gminy Gozdowo,Sebastian Szczypecki,≤100,2
171466072707945,QAR TTF,These ads ran without a disclaimer,≤100,3
1048964938475225,Domoterm - skuteczna izolacja,These ads ran without a disclaimer,≤100,1
1587998298123564,EmailLabs,These ads ran without a disclaimer,≤100,1
304032116709722,"Centrum Innowacji i Transferu Technologii PL, Inkubator Innowacyjności +",These ads ran without a disclaimer,≤100,3
104374862386660,monika.ciesielska.hr,These ads ran without a disclaimer,≤100,1
105805901852853,Życia Wdech,These ads ran without a disclaimer,≤100,1
367545929770690,Syntezator,These ads ran without a disclaimer,≤100,3
1917982741546038,FCC Polska,These ads ran without a disclaimer,≤100,3
113632613414489,PZU Zdrowie,These ads ran without a disclaimer,≤100,2
111422964792113,Я люблю Україну,These ads ran without a disclaimer,≤100,2
1509812532424154,Sulapac,These ads ran without a disclaimer,≤100,8
236313649564437,Komitet Wyborczy Wyborców Przyjazna Stawiguda,Komitet Wyborczy Wyborców Przyjazna Stawiguda,≤100,3
1141287555933610,Mocna strona kina,These ads ran without a disclaimer,≤100,7
103136708710644,Edukacja Domowa Daniel,Mateusz Godlewski,≤100,1
111833060569718,Filip Klaudiusz Zęgota,Filip Klaudiusz Zęgota,≤100,2
203518729806068,Printexpress.pl Nadruki na koszulkach i gadżetach reklamowych,These ads ran without a disclaimer,≤100,1
108793337500720,Agrihandler,These ads ran without a disclaimer,≤100,2
269974923381,Fundacja Autonomia,These ads ran without a disclaimer,≤100,3
1830591737192332,Arkadiusz Sikora Lewica - Poseł na Sejm RP,These ads ran without a disclaimer,≤100,2
274162689310326,Wymarzony ogród,Grupa ZPR Media,≤100,2
1786215448142759,Bartłomiej Jóźwiak - Radny Miasta Torunia,Bartłomiej Jóźwiak,≤100,2
394503094662497,Andrzej Bętkowski,These ads ran without a disclaimer,≤100,4
314706145641914,Wydawnictwo Szary Wilk,Mieczysław Andrzej Przebieglec,≤100,4
110500493646669,Beata Jóźwiak,Webyourself.pl,≤100,2
883560388461908,Metropolia GZM,These ads ran without a disclaimer,≤100,1
697832163660171,Fundacja na Rzecz Przeciwdziałania Przemocy Feniks,These ads ran without a disclaimer,≤100,1
111409847048266,Regios,REGIOS,≤100,3
1539036386359483,"Łukasz Garczewski, kandydat na prezydenta Poznania",Łukasz Garczewski,≤100,2
101212049084575,Artisan Studio - Krzesła stylowe,These ads ran without a disclaimer,≤100,1
105912528382854,Tak dla Położnictwa i Ginekologii w Pucku,Michał Kowalski,≤100,3
295294200679279,Arkadiusz Skowron,These ads ran without a disclaimer,≤100,1
102674355815014,pogo___studio,These ads ran without a disclaimer,≤100,1
497321470761848,Daniel Mieniewski - Kandydat do Rady Dzielnicy Ursynów,These ads ran without a disclaimer,≤100,2
1479307105668211,"Stowarzyszenie ""Razem dla Świętochłowic""",These ads ran without a disclaimer,≤100,1
236240113601999,Justyna Łyjak,Justyna Łyjak,≤100,1
1056003644584499,Kołobrzeski Konkret Taneczny,Paulina Harris,≤100,2
424452491067543,Miasto Rumia,Gmina Miejska Rumia,≤100,2
2091659384430385,Kurier Powiatu Wejherowskiego,Marcin Krzysztof Mutka,≤100,1
149619461803801,Nowa Nadzieja - Szczecin,Nowa Nadzieja,≤100,3
191682000699813,Łukasz Radkow,These ads ran without a disclaimer,≤100,2
211107695430362,Krystian Arendt - kandydat do rady powiatu puckiego,Prawo i Sprawiedliwość,≤100,1
1804721369628141,Instytut Rzeczypospolitej,Krzysztof Szczucki,≤100,2
127488130443098,Dorota Pajęcka - Kandydatka na Burmistrza Sobótki,Koalicyjny Komitet Wyborczy Koalicja Obywatelska,≤100,1
299294790893389,Tomasz Broniowski - Radny Powiatu Wielickiego,These ads ran without a disclaimer,≤100,1
386588554865672,Sekundniki na skrzyżowaniach w Koszalinie,Jakub Marcin Kowalik,≤100,2
195250446372,Marta Woźny-Tomczak. Personia,These ads ran without a disclaimer,≤100,2
194372648168822,Naturalnie,These ads ran without a disclaimer,≤100,5
125616944178920,Investman,These ads ran without a disclaimer,≤100,3
547804415697905,Krzysztof Wiśniewski - Radny Gminy Prażmów,Krzysztof Wiesław Wiśniewski,≤100,3
197737532725,Clipper Round the World Yacht Race,These ads ran without a disclaimer,≤100,7
101280095471021,Machina - Krajowe Centrum Operatorów,These ads ran without a disclaimer,≤100,1
107099025661749,Instytut Finansów Publicznych ifp.org.pl,These ads ran without a disclaimer,≤100,2
285614985417898,Radosław Drabczyk - Radny Rady Miejskiej Dzierżoniowa,Radosław Drabczyk - Radny Rady Miejskiej Dzierżoniowa,≤100,3
105326115386676,The New Voice of Ukraine,These ads ran without a disclaimer,≤100,20
237904056068861,Leszek Suliński kandydat na Wójta Gminy Świętajno,KWW Leszka Sulińskiego,≤100,2
886605998018336,Arkadiusz Dzierżyński,KKW Koalicja Obywatelska PO .N iPL Zieloni,≤100,3
2199221870360828,Szczeciński Tydzień Reformacji,These ads ran without a disclaimer,≤100,1
2183921068598518,Radosław Osiecki,Radosław Osiecki,≤100,1
376101312892,Miasto Poznań,These ads ran without a disclaimer,≤100,7
696610584034500,Olga Pasierbska Radna Dzielnicy Wawer z Marysina,Olga Pasierbska Radna Dzielnicy Wawer z Marysina,≤100,1
103535005668839,Arle Pons,These ads ran without a disclaimer,≤100,1
101521195900264,Moscato,These ads ran without a disclaimer,≤100,1
1192123697486298,Partia RiGCz,These ads ran without a disclaimer,≤100,2
198102433711287,A Murder in Mississippi,These ads ran without a disclaimer,≤100,1
181459641728397,Komitet Wyborczy Wyborców Wspólne Żary,Komitet Wyborczy Wyborców Wspólne Żary,≤100,1
100064683493415,Praca dla opiekunek A&J Partners,These ads ran without a disclaimer,≤100,1
1375787479322123,Smrodek Bielsko,These ads ran without a disclaimer,≤100,1
